time,speed,throttle
454162863,190986.328125,70.0
454361158,189615.234375,70.0
454563099,190458.984375,70.0
454771666,193271.484375,70.0
454964252,197165.0390625,70.0
455165895,197165.0390625,70.0
455361431,201181.640625,70.0
455571853,205013.671875,70.0
455764808,208221.6796875,70.0
455967539,210559.5703125,70.0
456166756,211939.453125,70.0
456358000,212581.05468749997,70.0
456559341,212624.99999999997,70.0
456760781,212299.8046875,70.0
456955299,211816.40625,70.0
457158299,211192.3828125,70.0
457357793,210418.9453125,70.0
457564525,209504.8828125,70.0
457759896,208652.34375,70.0
457960381,207949.21875,70.0
458158053,207360.3515625,70.0
458358818,206912.109375,70.0
458564389,206604.4921875,70.0
458762928,206411.1328125,70.0
458955519,206332.03125,70.0
459158567,206332.03125,70.0
459356132,206393.5546875,70.0
459564090,206551.7578125,70.0
459769885,206762.6953125,70.0
459960578,207000.0,70.0
460166553,207237.3046875,70.0
460363050,207448.2421875,70.0
460563918,207333.984375,70.0
460760941,206349.609375,70.0
460955182,203748.046875,70.0
461155516,199854.4921875,70.0
461357571,195336.9140625,70.0
461558373,191557.6171875,70.0
461761385,189430.6640625,70.0
461958614,189738.28125,70.0
462159402,192102.5390625,70.0
462357868,195776.3671875,70.0
462558176,199749.0234375,70.0
462761773,203871.09375,70.0
462961177,207193.359375,70.0
463162220,209865.234375,70.0
463364475,211570.3125,70.0
463564140,211570.3125,70.0
463764908,212431.640625,70.0
463964026,212695.31249999997,70.0
464172117,212528.3203125,70.0
464363791,212106.4453125,70.0
464564234,211508.7890625,70.0
464764773,210779.296875,70.0
464964370,209874.0234375,70.0
465160794,208942.3828125,70.0
465355882,208177.734375,70.0
465558655,207536.1328125,70.0
465756860,207052.734375,70.0
465966107,206683.59375,70.0
466160241,206455.078125,70.0
466359545,206349.609375,70.0
466560156,206375.9765625,70.0
466761015,206499.0234375,70.0
466960863,206718.75,70.0
467166115,206947.265625,70.0
467363275,207210.9375,70.0
467602287,207413.0859375,70.0
467764549,207413.0859375,70.0
467961125,207615.234375,70.0
468157464,207755.859375,70.0
468366267,207887.6953125,70.0
468565707,207905.2734375,70.0
468765682,207826.171875,70.0
468964200,207632.8125,70.0
469167293,207316.40625,70.0
469358436,206446.2890625,70.0
469557507,204205.078125,70.0
469764268,200689.453125,70.0
469955169,196409.1796875,70.0
470156395,192524.4140625,70.0
470356901,189896.484375,70.0
470562114,189562.5,70.0
470770680,191399.4140625,70.0
470965113,194774.4140625,70.0
471163223,198562.5,70.0
471362606,202324.21875,70.0
471561037,202324.21875,70.0
471767986,205391.6015625,70.0
471966089,206639.6484375,70.0
472166600,205558.59375,70.0
472365164,202816.40625,70.0
472567773,199239.2578125,70.0
472767967,196013.671875,70.0
472956588,194387.6953125,70.0
473155991,194642.578125,70.0
473425943,196549.8046875,70.0
473555862,199160.15625,70.0
473760260,202016.6015625,70.0
473955419,204925.78125,70.0
474153201,207325.1953125,70.0
474355163,209162.109375,70.0
474554843,210287.109375,70.0
474773683,210849.609375,70.0
474957402,210990.234375,70.0
475159186,210893.5546875,70.0
475369483,210708.984375,70.0
475562003,210392.578125,70.0
475765497,209953.125,70.0
475970083,209364.2578125,70.0
476159230,209364.2578125,70.0
476359712,208757.8125,70.0
476563003,208195.3125,70.0
476766457,207729.4921875,70.0
476964920,207351.5625,70.0
477165717,207070.3125,70.0
477361633,206894.53125,70.0
477562213,206815.4296875,70.0
477770400,206824.21875,70.0
477972382,206912.109375,70.0
478162675,207052.734375,70.0
478364064,207193.359375,70.0
478567923,207342.7734375,70.0
478767603,207509.765625,70.0
478962045,207659.1796875,70.0
479158639,207782.2265625,70.0
479356884,207870.1171875,70.0
479557905,207922.8515625,70.0
479762025,207940.4296875,70.0
479954173,207931.640625,70.0
480157574,207931.640625,70.0
480359447,207905.2734375,70.0
480561651,207878.90625,70.0
480772924,207852.5390625,70.0
480963393,207808.59375,70.0
481162555,207755.859375,70.0
481366938,207711.9140625,70.0
481570440,207685.546875,70.0
481776682,207659.1796875,70.0
481961207,207650.390625,70.0
482154125,207641.6015625,70.0
482356388,207650.390625,70.0
482559086,207659.1796875,70.0
482762046,207659.1796875,70.0
482960043,207676.7578125,70.0
483160551,207694.3359375,70.0
483362963,207694.3359375,70.0
483560171,207667.96875,70.0
483758966,207641.6015625,70.0
483956746,207641.6015625,70.0
484156558,207544.921875,70.0
484360032,207544.921875,70.0
484559702,207360.3515625,70.0
484760470,207131.8359375,70.0
484962551,206920.8984375,70.0
485159924,206745.1171875,70.0
485358346,206613.28125,70.0
485563674,206332.03125,70.0
485759846,205083.984375,70.0
485960186,202253.90625,70.0
486163150,198079.1015625,70.0
486361715,193614.2578125,70.0
486559582,189984.375,70.0
486764508,188349.609375,70.0
486966570,189158.203125,70.0
487167105,192120.1171875,70.0
487365183,196136.71875,70.0
487576428,200425.78125,70.0
487764676,204512.6953125,70.0
487970448,208063.4765625,70.0
488167766,210612.3046875,70.0
488362328,212159.1796875,70.0
488561852,212159.1796875,70.0
488759145,212853.51562499997,70.0
488961291,212976.56249999997,70.0
489156662,212686.52343749997,70.0
489356378,212220.703125,70.0
489557033,211543.9453125,70.0
489759724,210726.5625,70.0
489957470,209698.2421875,70.0
490163155,208757.8125,70.0
490362936,207975.5859375,70.0
490558699,207351.5625,70.0
490763763,206876.953125,70.0
490966670,206551.7578125,70.0
491165149,206349.609375,70.0
491374105,206288.0859375,70.0
491561323,206349.609375,70.0
491764520,206542.96875,70.0
491963602,206789.0625,70.0
492162753,207026.3671875,70.0
492370487,207281.25,70.0
492554620,207492.1875,70.0
492755527,207492.1875,70.0
492952170,207685.546875,70.0
493153692,207799.8046875,70.0
493352618,207905.2734375,70.0
493555859,207940.4296875,70.0
493755886,207949.21875,70.0
493956102,207755.859375,70.0
494156587,207465.8203125,70.0
494356459,207026.3671875,70.0
494559390,205962.890625,70.0
494762887,203598.6328125,70.0
494965731,200021.484375,70.0
495160242,195653.3203125,70.0
495363161,192155.2734375,70.0
495560973,189799.8046875,70.0
495759599,189729.4921875,70.0
495975768,191803.7109375,70.0
496154826,195275.390625,70.0
496353246,199195.3125,70.0
496553114,203124.0234375,70.0
496755643,206683.59375,70.0
496961651,206683.59375,70.0
497155370,209478.515625,70.0
497355255,211271.484375,70.0
497562443,212247.0703125,70.0
497757696,212554.68749999997,70.0
497967478,212440.4296875,70.0
498159571,212044.921875,70.0
498360692,211491.2109375,70.0
498561219,210805.6640625,70.0
498764244,209970.703125,70.0
498981745,209047.8515625,70.0
499161704,208265.625,70.0
499360075,207588.8671875,70.0
499561173,207079.1015625,70.0
499765979,206701.171875,70.0
499961420,206455.078125,70.0
500162798,206340.8203125,70.0
500361197,206358.3984375,70.0
500561614,206490.234375,70.0
500763746,206683.59375,70.0
501021308,206920.8984375,70.0
501164210,207175.78125,70.0
501358704,207175.78125,70.0
501564114,207413.0859375,70.0
501762216,207606.4453125,70.0
501955385,207782.2265625,70.0
502155823,207896.484375,70.0
502357748,207984.375,70.0
502560542,208028.3203125,70.0
502759280,208037.109375,70.0
502955714,207993.1640625,70.0
503155939,207940.4296875,70.0
503355676,207878.90625,70.0
503560715,207808.59375,70.0
503762884,207729.4921875,70.0
503959229,207676.7578125,70.0
504158659,207641.6015625,70.0
504363719,207316.40625,70.0
504564421,206015.625,70.0
504763958,203062.5,70.0
504958501,198773.4375,70.0
505158895,198773.4375,70.0
505357649,194018.5546875,70.0
505562856,190125.0,70.0
505763236,188217.7734375,70.0
505967325,188859.375,70.0
506157427,191707.03125,70.0
506354814,195714.84375,70.0
506558785,199986.328125,70.0
506757725,204134.765625,70.0
506954587,207729.4921875,70.0
507158026,210418.9453125,70.0
507360515,212088.8671875,70.0
507561350,212897.46093749997,70.0
507767449,213082.03124999997,70.0
507966691,212809.57031249997,70.0
508162305,212308.59375,70.0
508362531,211623.046875,70.0
508562812,210796.875,70.0
508775193,209821.2890625,70.0
508965642,208854.4921875,70.0
509161437,208028.3203125,70.0
509363379,207377.9296875,70.0
509563102,207377.9296875,70.0
509767879,206903.3203125,70.0
509966227,206569.3359375,70.0
510169633,206375.9765625,70.0
510366750,206314.453125,70.0
510554926,206375.9765625,70.0
510755919,206560.546875,70.0
510954225,206789.0625,70.0
511154288,207070.3125,70.0
511355600,207333.984375,70.0
511553897,207580.078125,70.0
511756893,207782.2265625,70.0
511957408,207966.796875,70.0
512157401,208089.84375,70.0
512358415,208168.9453125,70.0
512560789,208177.734375,70.0
512761128,208142.578125,70.0
512958007,208107.421875,70.0
513160288,208019.53125,70.0
513447551,207949.21875,70.0
513563612,207852.5390625,70.0
513760392,207852.5390625,70.0
513957453,207799.8046875,70.0
514160499,207720.703125,70.0
514365797,207659.1796875,70.0
514566582,207597.65625,70.0
514772997,207580.078125,70.0
514965082,207544.921875,70.0
515162852,207527.34375,70.0
515364673,207527.34375,70.0
515567283,207562.5,70.0
515766068,207588.8671875,70.0
515966708,207597.65625,70.0
516164595,207624.0234375,70.0
516365398,207624.0234375,70.0
516564197,207571.2890625,70.0
516762117,207290.0390625,70.0
516963199,206191.40625,70.0
517163851,203528.3203125,70.0
517370889,199502.9296875,70.0
517562434,194906.25,70.0
517769651,191003.90625,70.0
517966859,191003.90625,70.0
518154692,188868.1640625,70.0
518358666,189193.359375,70.0
518560924,191627.9296875,70.0
518762415,195407.2265625,70.0
518977602,199511.71875,70.0
519163601,203537.109375,70.0
519362589,207105.46875,70.0
519563507,209917.96875,70.0
519764395,211693.359375,70.0
519963275,212616.21093749997,70.0
520156771,212853.51562499997,70.0
520361933,212721.67968749997,70.0
520556708,212264.6484375,70.0
520758817,211640.625,70.0
520960141,210875.9765625,70.0
521157314,209970.703125,70.0
521371934,209021.484375,70.0
521563769,208195.3125,70.0
521764965,207553.7109375,70.0
521977051,207017.578125,70.0
522164965,206648.4375,70.0
522365710,206648.4375,70.0
522562751,206393.5546875,70.0
522766315,206314.453125,70.0
522997231,206340.8203125,70.0
523163803,206525.390625,70.0
523364825,206762.6953125,70.0
523565981,207043.9453125,70.0
523764126,207298.828125,70.0
523962493,207536.1328125,70.0
524165017,207729.4921875,70.0
524365742,207905.2734375,70.0
524569170,208001.953125,70.0
524769169,208045.8984375,70.0
524969562,207922.8515625,70.0
525166783,207650.390625,70.0
525365079,207202.1484375,70.0
525566485,206727.5390625,70.0
525767257,206156.25,70.0
525975485,205145.5078125,70.0
526151701,205145.5078125,70.0
526354957,202939.453125,70.0
526555781,199573.2421875,70.0
526755425,195583.0078125,70.0
526953965,192076.171875,70.0
527154077,190045.8984375,70.0
527354715,190177.734375,70.0
527558830,192427.734375,70.0
527755703,195987.3046875,70.0
527961342,199951.171875,70.0
528159805,203765.625,70.0
528360361,207254.8828125,70.0
528565724,209874.0234375,70.0
528758972,211587.890625,70.0
528959665,212422.8515625,70.0
529160391,212660.15624999997,70.0
529357529,212458.0078125,70.0
529561858,212053.7109375,70.0
529760424,211473.6328125,70.0
529960669,210779.296875,70.0
530162134,209900.390625,70.0
530362411,208986.328125,70.0
530561062,208986.328125,70.0
530759046,208195.3125,70.0
530960911,207553.7109375,70.0
531167251,207079.1015625,70.0
531363290,206701.171875,70.0
531563393,206270.5078125,70.0
531765324,205848.6328125,70.0
531955836,205409.1796875,70.0
532159213,204925.78125,70.0
532355185,203862.3046875,70.0
532559295,201559.5703125,70.0
532762354,198105.46875,70.0
532960024,194141.6015625,70.0
533166697,190845.703125,70.0
533360377,189193.359375,70.0
533563076,189870.1171875,70.0
533758751,192603.515625,70.0
533962723,196541.015625,70.0
534162703,200680.6640625,70.0
534403073,204609.375,70.0
534560651,208019.53125,70.0
534767655,210489.2578125,70.0
534962379,210489.2578125,70.0
535166505,212009.765625,70.0
535374494,212721.67968749997,70.0
535566922,212844.72656249997,70.0
535764247,212581.05468749997,70.0
535973660,212106.4453125,70.0
536164670,211456.0546875,70.0
536364753,210638.671875,70.0
536571573,209663.0859375,70.0
536771909,208740.234375,70.0
536965950,207958.0078125,70.0
537170708,207342.7734375,70.0
537373098,206868.1640625,70.0
537556999,206551.7578125,70.0
537776374,206340.8203125,70.0
537957810,206279.296875,70.0
538155014,206349.609375,70.0
538355188,206542.96875,70.0
538559961,206762.6953125,70.0
538760991,207043.9453125,70.0
538954530,207043.9453125,70.0
539155572,207298.828125,70.0
539362281,207544.921875,70.0
539559433,207711.9140625,70.0
539763286,207878.90625,70.0
539957772,207975.5859375,70.0
540158888,208063.4765625,70.0
540359103,208081.0546875,70.0
540558873,208081.0546875,70.0
540758256,208054.6875,70.0
540957906,208001.953125,70.0
541158362,207931.640625,70.0
541358461,207834.9609375,70.0
541559077,207764.6484375,70.0
541758492,207720.703125,70.0
541959882,207685.546875,70.0
542157631,207650.390625,70.0
542361598,207641.6015625,70.0
542563354,207641.6015625,70.0
542761732,207650.390625,70.0
542960160,207641.6015625,70.0
543161962,207641.6015625,70.0
543365355,207650.390625,70.0
543566592,207650.390625,70.0
543760590,207667.96875,70.0
543962096,207659.1796875,70.0
544160938,207676.7578125,70.0
544361373,207703.125,70.0
544565971,207729.4921875,70.0
544766948,207729.4921875,70.0
544953820,207738.28125,70.0
545158467,207747.0703125,70.0
545355633,207773.4375,70.0
545556533,207773.4375,70.0
545760130,207782.2265625,70.0
545973661,207791.015625,70.0
546157801,207791.015625,70.0
546358813,207755.859375,70.0
546560161,207755.859375,70.0
546757075,207711.9140625,70.0
546970553,207711.9140625,70.0
547163140,207676.7578125,70.0
547364343,207676.7578125,70.0
547571930,207650.390625,70.0
547762771,207597.65625,70.0
547963795,207544.921875,70.0
548155771,207457.03125,70.0
548361669,207166.9921875,70.0
548562036,206208.984375,70.0
548761968,203818.359375,70.0
548965972,200126.953125,70.0
549154153,195714.84375,70.0
549355696,191891.6015625,70.0
549562781,189571.2890625,70.0
549756472,189597.65625,70.0
549955201,191786.1328125,70.0
550158458,195407.2265625,70.0
550362050,199415.0390625,70.0
550557763,203422.8515625,70.0
550759269,206973.6328125,70.0
550956578,209759.765625,70.0
551157130,211552.734375,70.0
551357536,212475.5859375,70.0
551560202,212475.5859375,70.0
551760476,212739.25781249997,70.0
551960847,212607.42187499997,70.0
552157145,212194.3359375,70.0
552362626,211623.046875,70.0
552572766,210884.765625,70.0
552767431,210005.859375,70.0
552966312,209074.21875,70.0
553164749,208274.4140625,70.0
553372920,207641.6015625,70.0
553573824,207131.8359375,70.0
553770130,206745.1171875,70.0
553955232,206490.234375,70.0
554158422,206349.609375,70.0
554355467,206358.3984375,70.0
554563088,206481.4453125,70.0
554758352,206683.59375,70.0
554959264,206938.4765625,70.0
555167754,207175.78125,70.0
555361917,207421.875,70.0
555564263,207641.6015625,70.0
555762473,207641.6015625,70.0
555967366,207808.59375,70.0
556167001,207922.8515625,70.0
556372837,207975.5859375,70.0
556566769,207834.9609375,70.0
556764583,207342.7734375,70.0
556963048,206683.59375,70.0
557164777,205875.0,70.0
557365699,204750.0,70.0
557564818,202666.9921875,70.0
557765424,199555.6640625,70.0
557966235,195767.578125,70.0
558165221,192234.375,70.0
558363571,189878.90625,70.0
558564681,189667.96875,70.0
558762514,191601.5625,70.0
558953971,195125.9765625,70.0
559162794,199177.734375,70.0
559369425,203167.96875,70.0
559561891,206753.90625,70.0
559775087,209619.140625,70.0
559965841,211438.4765625,70.0
560156846,211438.4765625,70.0
560369411,212414.0625,70.0
560566148,212704.10156249997,70.0
560761153,212572.26562499997,70.0
560965405,212159.1796875,70.0
561159511,211570.3125,70.0
561367735,210849.609375,70.0
561559910,209997.0703125,70.0
561761909,209065.4296875,70.0
561959384,208283.203125,70.0
562158918,207632.8125,70.0
562356504,207131.8359375,70.0
562561290,206753.90625,70.0
562760180,206499.0234375,70.0
562963063,206393.5546875,70.0
563161841,206419.921875,70.0
563370172,206551.7578125,70.0
563566738,206771.484375,70.0
563772642,207008.7890625,70.0
563963272,207228.515625,70.0
564162138,207228.515625,70.0
564365246,207457.03125,70.0
564566447,207659.1796875,70.0
564769633,207826.171875,70.0
564955914,207949.21875,70.0
565155421,208019.53125,70.0
565361777,208054.6875,70.0
565562014,208072.265625,70.0
565761778,208045.8984375,70.0
565965302,208010.7421875,70.0
566161752,207958.0078125,70.0
566367571,207896.484375,70.0
566558342,207817.3828125,70.0
566762405,207747.0703125,70.0
566960327,207703.125,70.0
567159421,207676.7578125,70.0
567362794,207650.390625,70.0
567558460,207641.6015625,70.0
567797007,207624.0234375,70.0
567963803,207641.6015625,70.0
568161104,207632.8125,70.0
568369492,207659.1796875,70.0
568561499,207659.1796875,70.0
568763483,207676.7578125,70.0
568964142,207703.125,70.0
569169116,207720.703125,70.0
569372980,207711.9140625,70.0
569568004,207711.9140625,70.0
569766470,207703.125,70.0
569966464,207711.9140625,70.0
570161585,207703.125,70.0
570362853,207720.703125,70.0
570575248,207720.703125,70.0
570762884,207720.703125,70.0
570959046,207703.125,70.0
571165014,207703.125,70.0
571363140,207703.125,70.0
571562541,207720.703125,70.0
571761387,207711.9140625,70.0
571960934,207720.703125,70.0
572162155,207703.125,70.0
572360743,207711.9140625,70.0
572559622,207711.9140625,70.0
572760970,207694.3359375,70.0
572963487,207685.546875,70.0
573162807,207685.546875,70.0
573364990,207694.3359375,70.0
573562873,207685.546875,70.0
573764353,207667.96875,70.0
573970864,207659.1796875,70.0
574164699,207685.546875,70.0
574362535,207685.546875,70.0
574560608,207694.3359375,70.0
574764164,207694.3359375,70.0
574967553,207711.9140625,70.0
575159921,207694.3359375,70.0
575357930,207676.7578125,70.0
575560403,207650.390625,70.0
575760879,207650.390625,70.0
575972035,207650.390625,70.0
576166402,207588.8671875,70.0
576360042,207439.453125,70.0
576558621,207026.3671875,70.0
576764649,207026.3671875,70.0
576963111,205628.90625,70.0
577161682,202754.8828125,70.0
577361380,198703.125,70.0
577567378,194396.484375,70.0
577765653,190916.015625,70.0
577965596,189307.6171875,70.0
578163500,189949.21875,70.0
578363395,192691.40625,70.0
578563734,196417.96875,70.0
578764124,200460.9375,70.0
578962945,204328.125,70.0
579161498,207747.0703125,70.0
579365494,210295.8984375,70.0
579563954,211851.5625,70.0
579763208,212598.63281249997,70.0
579961673,212739.25781249997,70.0
580159836,212466.796875,70.0
580363344,211974.609375,70.0
580563465,211341.796875,70.0
580760332,210585.9375,70.0
580974204,209698.2421875,70.0
581161935,209698.2421875,70.0
581357012,208784.1796875,70.0
581556889,208037.109375,70.0
581755268,207439.453125,70.0
581957678,206973.6328125,70.0
582159045,206639.6484375,70.0
582359705,206428.7109375,70.0
582561568,206375.9765625,70.0
582761197,206446.2890625,70.0
582959835,206613.28125,70.0
583162070,206841.796875,70.0
583363122,207105.46875,70.0
583563711,207360.3515625,70.0
583761737,207580.078125,70.0
583960474,207747.0703125,70.0
584161184,207887.6953125,70.0
584362550,207984.375,70.0
584564097,208063.4765625,70.0
584762861,208063.4765625,70.0
584961464,208063.4765625,70.0
585161641,208063.4765625,70.0
585362414,208010.7421875,70.0
585561913,207958.0078125,70.0
585762099,207870.1171875,70.0
585969497,207799.8046875,70.0
586161962,207747.0703125,70.0
586365344,207694.3359375,70.0
586562994,207650.390625,70.0
586762421,207624.0234375,70.0
586963004,207606.4453125,70.0
587155956,207606.4453125,70.0
587361869,207615.234375,70.0
587560351,207615.234375,70.0
587771879,207615.234375,70.0
587967009,207580.078125,70.0
588163921,207483.3984375,70.0
588364049,207360.3515625,70.0
588563271,207193.359375,70.0
588763038,206727.5390625,70.0
588965769,205207.03125,70.0
589161624,202297.8515625,70.0
589361425,202297.8515625,70.0
589563361,198281.25,70.0
589764414,194141.6015625,70.0
589963250,190863.28125,70.0
590164733,189791.015625,70.0
590370706,190828.125,70.0
590562506,193675.78125,70.0
590752882,197358.3984375,70.0
590955037,201260.7421875,70.0
591172954,205013.671875,70.0
591359836,208230.46875,70.0
591556900,210559.5703125,70.0
591758804,211939.453125,70.0
591959773,212528.3203125,70.0
592158102,212607.42187499997,70.0
592364794,212308.59375,70.0
592562582,211869.140625,70.0
592761582,211253.90625,70.0
592959092,210498.046875,70.0
593159989,209566.40625,70.0
593364486,208713.8671875,70.0
593558214,208713.8671875,70.0
593765502,207984.375,70.0
593965104,207413.0859375,70.0
594159908,206982.421875,70.0
594354131,206683.59375,70.0
594554301,206490.234375,70.0
594758121,206455.078125,70.0
594962084,206534.1796875,70.0
595157782,206701.171875,70.0
595354560,206876.953125,70.0
595556845,207114.2578125,70.0
595759299,207325.1953125,70.0
595979773,207553.7109375,70.0
596165033,207720.703125,70.0
596367070,207887.6953125,70.0
596566734,207984.375,70.0
596764813,208037.109375,70.0
596967563,208054.6875,70.0
597165873,208010.7421875,70.0
597370190,207914.0625,70.0
597570027,207747.0703125,70.0
597758813,207747.0703125,70.0
597955779,207580.078125,70.0
598157887,207351.5625,70.0
598356112,206938.4765625,70.0
598559028,205787.109375,70.0
598757094,203238.28125,70.0
598957409,199353.515625,70.0
599158973,194633.7890625,70.0
599361206,190968.75,70.0
599565083,188745.1171875,70.0
599761184,188903.3203125,70.0
599958289,191267.578125,70.0
600158750,195038.0859375,70.0
600358327,199204.1015625,70.0
600562166,203291.015625,70.0
600762954,206929.6875,70.0
600957050,209777.34375,70.0
601190363,211596.6796875,70.0
601363376,212545.8984375,70.0
601570479,212791.99218749997,70.0
601763517,212660.15624999997,70.0
601963159,212660.15624999997,70.0
602160816,212220.703125,70.0
602363614,211623.046875,70.0
602561861,210858.3984375,70.0
602758254,209961.9140625,70.0
602956146,209003.90625,70.0
603154025,208186.5234375,70.0
603359418,207536.1328125,70.0
603559208,207026.3671875,70.0
603765173,206657.2265625,70.0
603960596,206419.921875,70.0
604160623,206314.453125,70.0
604363058,206340.8203125,70.0
604565960,206490.234375,70.0
604758386,206709.9609375,70.0
604953529,206956.0546875,70.0
605160606,207202.1484375,70.0
605359958,207439.453125,70.0
605563590,207624.0234375,70.0
605757019,207791.015625,70.0
605959147,207791.015625,70.0
606157434,207887.6953125,70.0
606359492,207975.5859375,70.0
606567816,208019.53125,70.0
606761263,208028.3203125,70.0
606960048,208010.7421875,70.0
607157805,207966.796875,70.0
607357685,207896.484375,70.0
607558282,207826.171875,70.0
607761728,207755.859375,70.0
607962730,207703.125,70.0
608159923,207667.96875,70.0
608357955,207650.390625,70.0
608558315,207632.8125,70.0
608759925,207615.234375,70.0
608963489,207615.234375,70.0
609159281,207606.4453125,70.0
609363430,207597.65625,70.0
609559609,207597.65625,70.0
609762128,207624.0234375,70.0
609962970,207632.8125,70.0
610162027,207641.6015625,70.0
610362377,207641.6015625,70.0
610563330,207659.1796875,70.0
610760798,207667.96875,70.0
610963852,207676.7578125,70.0
611170039,207667.96875,70.0
611364675,207694.3359375,70.0
611563811,207711.9140625,70.0
611763574,207711.9140625,70.0
611963853,207711.9140625,70.0
612174128,207694.3359375,70.0
612354826,207694.3359375,70.0
612555536,207676.7578125,70.0
612757235,207667.96875,70.0
612956831,207641.6015625,70.0
613163503,207606.4453125,70.0
613357983,207492.1875,70.0
613561192,207333.984375,70.0
613757564,207140.625,70.0
613959297,206578.125,70.0
614160707,204829.1015625,70.0
614357002,204829.1015625,70.0
614561182,201673.828125,70.0
614760572,197455.078125,70.0
614959804,193297.8515625,70.0
615162112,190107.421875,70.0
615358727,189158.203125,70.0
615562957,190494.140625,70.0
615763726,193684.5703125,70.0
615963315,197551.7578125,70.0
616156030,201577.1484375,70.0
616360421,205382.8125,70.0
616563689,208538.0859375,70.0
616762029,210735.3515625,70.0
616961340,212062.5,70.0
617160593,212642.57812499997,70.0
617359581,212730.46874999997,70.0
617560778,212396.484375,70.0
617765831,211886.71875,70.0
617964046,211218.75,70.0
618161257,210392.578125,70.0
618361030,209434.5703125,70.0
618563044,208599.609375,70.0
618763357,208599.609375,70.0
618969660,207905.2734375,70.0
619159284,207360.3515625,70.0
619371915,206947.265625,70.0
619556895,206657.2265625,70.0
619755508,206499.0234375,70.0
619957316,206463.8671875,70.0
620155639,206560.546875,70.0
620360296,206762.6953125,70.0
620556966,206982.421875,70.0
620761497,207219.7265625,70.0
620955815,207465.8203125,70.0
621157928,207667.96875,70.0
621359871,207843.75,70.0
621562482,207966.796875,70.0
621765600,208063.4765625,70.0
621962274,208125.0,70.0
622161717,208160.15625,70.0
622365396,208142.578125,70.0
622562116,208089.84375,70.0
622754247,208089.84375,70.0
622958521,208019.53125,70.0
623162267,207966.796875,70.0
623356992,207905.2734375,70.0
623558248,207861.328125,70.0
623762040,207817.3828125,70.0
623963894,207782.2265625,70.0
624164410,207694.3359375,70.0
624358925,207650.390625,70.0
624558986,207606.4453125,70.0
624761859,207641.6015625,70.0
624962041,207624.0234375,70.0
625160146,207650.390625,70.0
625362864,207641.6015625,70.0
625566533,207650.390625,70.0
